uf,municipio,site_base,url_concursos,confianza_concursos,url_processos_seletivos,confianza_processos,urls_extras_concursos,urls_extras_processos,tier_concursos,tier_processos,method,razao,notes,checked_at
RS,Taquara,https://www.taquara.rs.gov.br,,,,,,,,,t0+t1+t2+t2dir+t2dir+t4,"[t2dir] Página índice canônica com filtros específicos para concursos e PSS, conforme as regras. | [t2dir] Ambas as URLs são específicas para editais da área de Educação, não sendo índices gerais para concursos ou PSS.",11 candidates (4 fetchable); no valid index page found | candidato_google: /conteudo/3780 Editais; confirmar con auditor --render,2026-06-27T07:15:37.164146+00:00
RS,Taquari,https://www.taquari.rs.gov.br,https://www.taquari.rs.gov.br/concurso/id/200/?concurso.html,confirmado,https://www.taquari.rs.gov.br/concurso/id/202/?processo-seletivo.html,confirmado,,,t1,t1,t0+t1+t3,"[t1] São páginas índice canônicas e separadas para concursos e processos seletivos, sem filtro por ano.",22 candidates (22 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Taquaruçu Do Sul,https://www.taquarucudosul.rs.gov.br,https://www.taquarucudosul.rs.gov.br/editais,confirmado,https://www.taquarucudosul.rs.gov.br/editais,confirmado,,,t1,t1,t0+t1+t3,"[t1] Página de editais e concursos, provável listagem de ambos os tipos de seleção.",1 candidates (1 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Tavares,https://tavares.rs.gov.br,https://tavares.rs.gov.br/cidadao/concurso-publico/,confirmado,https://tavares.rs.gov.br/cidadao/processo-seletivo/,confirmado,,,t1,t1,t0+t1+t3,"[t1] URLs são índices canônicos e separados para concursos e processos seletivos, preferíveis às páginas filtradas por ano.",15 candidates (15 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Tenente Portela,https://www.tenenteportela.rs.gov.br,https://www.tenenteportela.rs.gov.br/concurso/categoria/25/concurso/,confirmado,https://www.tenenteportela.rs.gov.br/concurso/categoria/24/processo-seletivo/,confirmado,,,t1,t1,t0+t1+t3,"[t1] URLs são páginas de categoria específicas para concursos e processos seletivos, conforme as regras.",20 candidates (20 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Terra De Areia,https://www.terradeareia.rs.gov.br,https://www.terradeareia.rs.gov.br/concurso/cat/2,confirmado,https://www.terradeareia.rs.gov.br/concurso/cat/3,confirmado,,,t1,t1,t0+t1+t3,"[t1] URLs específicas para concursos públicos e processos seletivos, sendo a de PSS mais abrangente.",4 candidates (4 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Teutônia,https://teutonia.rs.gov.br,https://teutonia.rs.gov.br/concurso/id/200/?concurso.html,confirmado,https://teutonia.rs.gov.br/concurso/id/202/?processo-seletivo.html,confirmado,,,t1,t1,t0+t1+t3,"[t1] URLs são páginas índice específicas para concursos e processos seletivos, respectivamente.",19 candidates (18 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Tio Hugo,https://tiohugo.rs.gov.br,https://tiohugo.rs.gov.br/publicacoes/concurso-publico/,confirmado,https://tiohugo.rs.gov.br/processoseletivo-por-tipo/processo-seletivo/,confirmado,,,t1,t1,t0+t1+t3,[t1] URL de categoria específica para processos seletivos e listagem geral para concursos públicos.,17 candidates (17 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Tiradentes Do Sul,https://www.tiradentesdosul.rs.gov.br/site,https://www.tiradentesdosul.rs.gov.br/site/editais,confirmado,https://www.tiradentesdosul.rs.gov.br/site/editais,confirmado,http://www.upf.br/concursos/index.php/concurso/1-concurso-municipal-de-tiradentes-do-sul | http://www.objetivas.com.br/site/concurso/1444/tiradentes-do-sul-rs-2015-municipio-concurso-publico/,http://www.tiradentesdosul.rs.gov.br/site/editais/17633-processo-seletivo-simplificado-n092026-contratacao-temporaria-por-interesse-publico-psicologo | http://www.tiradentesdosul.rs.gov.br/site/editais/17632-processo-seletivo-simplificado-n082026-contratacao-temporaria-por-interesse-publico-cargo-professo | http://www.tiradentesdosul.rs.gov.br/site/editais/17631-processo-seletivo-simplificado-n072026-contratacao-temporaria-por-interesse-publico-engenheiro-civ | http://www.tiradentesdosul.rs.gov.br/site/editais/16339-edital-n-16-2025-processo-seletivo-agente-de-apoio-pedagogico | http://www.tiradentesdosul.rs.gov.br/site/editais/17097-processo-seletivo-simplificado-para-a-contratacao-de-1-um-tecnico-em-contabilidade-de-acordo-com,,,t0+t1+t3+t2+t2dir+t2dir+t4,[t1] Nenhuma URL fornecida é uma página índice/listagem; todas são editais individuais ou links externos. | [t4] Nenhuma URL candidata é uma página de índice/listagem; todas são editais individuais.,21 candidates (20 fetchable); no valid index page found | candidato_google: /site/editais; confirmar con auditor --render,2026-06-27T07:15:37.164146+00:00
RS,Toropi,https://toropi.rs.gov.br,https://toropi.rs.gov.br/transparencia/concursos-publicos,confirmado,https://toropi.rs.gov.br/transparencia/processos-seletivos,confirmado,,,t1,t1,t0+t1+t3,"[t1] Ambas são páginas índice canônicas e abrangentes para concursos e processos seletivos, respectivamente.",17 candidates (17 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Torres,https://torres.rs.gov.br,,,https://torres.rs.gov.br/categorias/processo-seletivo,confirmado,https://torres.rs.gov.br/2026/06/22/comissao-do-concurso-publico-realiza-primeira-reuniao-de-trabalho/ | https://torres.rs.gov.br/concurso,,t2,t2,t0+t1+t3+t2,"[t1] A URL candidata é uma notícia individual, não uma página de listagem de editais. | [t2] URLs de categoria específicas para concursos e processos seletivos, preferíveis a páginas genéricas de editais.","8 candidates (6 fetchable); REVERTIDO_revisar(cierre_grounded: grounded(2ch): A busca do Google mostra que a URL lista múltiplos atos de nomeação e informações relacionadas a con | [SIN_INDICE_OFICIAL_CHROME:concursos]: /categorias/concurso dominada por atos de nomeacao (Assistente Social, Fiscal Transito...), no es indice de editais de concurso de abertura",2026-06-27T07:15:37.164146+00:00
RS,Tramandaí,https://tramandai.rs.gov.br,https://tramandai.rs.gov.br/concurso_publico.php?url=Y29udm9jYWNhbw==,confirmado,https://tramandai.rs.gov.br/processo_seletivo.php?url=Y29udm9jYWNhbw==,confirmado,,,t1,t1,t0+t1+t3,"[t1] URLs específicas e separadas para concursos e processos seletivos, com filtro por convocação.",5 candidates (2 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Travesseiro,,https://travesseiro.rs.gov.br/concurso,confirmado,https://travesseiro.rs.gov.br/concurso,confirmado,,,,,tier0_failed,,"site_not_found | candidato_google: /concurso (Editais de Concursos); confirmar con auditor | rev_humana(Chrome): Editais de Concursos, 7 concursos + 29 PSS",2026-06-27T07:15:37.164146+00:00
RS,Três Arroios,https://tresarroios.rs.gov.br,https://tresarroios.rs.gov.br/cidadao-concursos-publicos/,confirmado,https://tresarroios.rs.gov.br/cidadao-concursos-publicos/,confirmado,,https://tresarroios.rs.gov.br/cidadao-editais-processo-seletivo-simplificado-001-2022/ | https://tresarroios.rs.gov.br/cidadao-editais-processo-seletivo-simplificado-004-2022/ | https://tresarroios.rs.gov.br/edital-004-2026-processo-seletivo-simplificado-para-contratacao-de-operador-de-maquinas/ | https://tresarroios.rs.gov.br/edital-de-processo-seletivo-simplificado-para-motorista-operario-servente-e-merendeira-edital-no-003-2026/ | https://tresarroios.rs.gov.br/edital-de-processo-seletivo-simplificado-para-contratacao-na-funcao-de-farmaceutico-por-prazo-determinado/,t1,t1_combined,t0+t1+t3,[t1] URL [0] é a única listagem geral de concursos; não há listagem geral para PSS. | [combined] Page also contains processos content,"8 candidates (8 fetchable) | rev_humana(Chrome): /cidadao-concursos-publicos combinado (PSS 001/2021, Agentes Endemia + Concurso Publico 2014/2019), confirmado",2026-06-27T07:15:37.164146+00:00
RS,Três Cachoeiras,https://trescachoeiras.rs.gov.br,https://trescachoeiras.rs.gov.br/editais,confirmado,https://trescachoeiras.rs.gov.br/editais,confirmado,,,t2dir,t2dir,t0+t1+t2+t2dir+t2dir,"[t2dir] Página de listagem de editais que inclui concursos públicos e processos seletivos simplificados. | [t2dir] Página de editais geral, provável índice para concursos e PSS na ausência de páginas específicas.",3 candidates (2 fetchable) | rev_humana(Chrome): indice combinado/editais (processos ya confirmado misma URL); concursos confirmado,2026-06-27T07:15:37.164146+00:00
RS,Três Coroas,https://www.trescoroas.rs.gov.br,https://www.trescoroas.rs.gov.br/publicacoes/concursos-publicos/,confirmado,https://www.trescoroas.rs.gov.br/publicacoes/editais-gerais/,confirmado,,,t1,t1,t0+t1+t3,"[t1] A página principal de 'Concursos Públicos' é o índice canônico para ambos, na ausência de uma seção específica para PSS.","6 candidates (6 fetchable) | FP_auditoria: indice de concursos publicos, no lista PSS | rev_humana(Chrome): /publicacoes/editais-gerais (filtro por ano) contiene los editais de PSS (Abre inscricoes Servente/Farmaceutico/Operador + resultados); /concursos-publicos era solo concursos, URL corregida, confirmado",2026-06-27T07:15:37.164146+00:00
RS,Três De Maio,https://www.tresdemaio.rs.gov.br/site,https://www.pmtresdemaio.com.br/site/concursos,confirmado,https://www.pmtresdemaio.com.br/site/concursos,confirmado,,,t1,t1,t0+t1+t3,"[t1] Página índice combinada para concursos e PSS, HTTPS preferido e mais abrangente.",14 candidates (14 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Três Forquilhas,https://www.tresforquilhas.rs.gov.br,https://www.tresforquilhas.rs.gov.br/contratacao/index?ContratacaoSearch%5Bid_contratacao_categoria%5D=3&ContratacaoSearch%5Bano%5D=&ContratacaoSearch%5Bq%5D=,confirmado,https://www.tresforquilhas.rs.gov.br/contratacao/index?ContratacaoSearch%5Bid_contratacao_categoria%5D=4&ContratacaoSearch%5Bano%5D=&ContratacaoSearch%5Bq%5D=,confirmado,,,t1,t1,t0+t1+t3,"[t1] URLs são índices canônicos, filtrados por categoria, e mostram todos os anos para concursos e processos seletivos.",8 candidates (8 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Três Palmeiras,https://www.trespalmeiras.rs.gov.br,http://sistemas.sinsoft.com.br/portal.trespalmeiras-rs/concursoseeditais.aspx,confirmado,http://sistemas.sinsoft.com.br/portal.trespalmeiras-rs/concursoseeditais.aspx,confirmado,,,t1,t1,t0+t1+t3,"[t1] A única URL candidata lista 'concursos e editais', servindo como índice combinado para ambos os tipos.","1 candidates (1 fetchable) | FP_ai[concursos]: ai_nao_e_indice(rendered): Página de erro do servidor | FP_ai[processos]: ai_nao_e_indice(rendered): Página de erro do servidor, sem conteúdo de listagem.",2026-06-27T07:15:37.164146+00:00
RS,Três Passos,https://www.trespassos.rs.gov.br/novo/index.php,https://www.trespassos.rs.gov.br/novo/rh.php,confirmado,https://www.trespassos.rs.gov.br/novo/rh.php,confirmado,,,t1,t1_combined,t0+t1+t3,[t1] Página de RH com menu explícito para Concursos Públicos; PSS não identificado. | [combined] Page also contains processos content,"1 candidates (1 fetchable) | rev_humana(Chrome): /novo/rh.php lista multiplos PSS (Agente Endemias, Fonoaudiologo, Nutricionista, Estagiarios), confirmado",2026-06-27T07:15:37.164146+00:00
RS,Trindade Do Sul,https://www.trindadedosul.rs.gov.br,https://www.trindadedosul.rs.gov.br/concursos-e-processos-seletivos/,confirmado,https://www.trindadedosul.rs.gov.br/concursos-e-processos-seletivos/,confirmado,,,t1,t1,t0+t1+t3,[t1] Página índice combinada e canônica para concursos e processos seletivos no domínio oficial.,14 candidates (14 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Triunfo,https://www.triunfo.rs.gov.br,https://www.triunfo.rs.gov.br/contratacao?ContratacaoSearch%5Bid_contratacao_categoria%5D=2,confirmado,https://www.triunfo.rs.gov.br/contratacao?ContratacaoSearch%5Bid_contratacao_categoria%5D=3,confirmado,,,t1,t1,t0+t1+t3,"[t1] URLs são páginas índice específicas para cada categoria, não editais individuais.",16 candidates (16 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Tucunduva,https://www.tucunduva.rs.gov.br/site,https://www.tucunduva.rs.gov.br/site/concursos,confirmado,https://www.tucunduva.rs.gov.br/site/concursos,confirmado,,,t1,t1,t0+t1+t3,[t1] É a página índice geral para concursos e seleções públicas; as outras são editais individuais.,13 candidates (13 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Tunas,https://www.tunas.rs.gov.br,https://www.tunas.rs.gov.br/categoria/publicacoes/concursos/,confirmado,https://www.tunas.rs.gov.br/categoria/processo-seletivo,confirmado,,,t1,t2,t0+t1+t3+t2,"[t1] Candidato [0] é uma página de categoria para concursos. Candidato [1] é um edital individual, não uma listagem. | [t2] URLs são páginas de categoria específicas para concursos e processos seletivos, conforme as regras.",7 candidates (5 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Tupanci Do Sul,https://www.tupancidosul.rs.gov.br,https://www.tupancidosul.rs.gov.br/pg.php?area=PUBLICACOES&subarea=19&ano=0,confirmado,https://www.tupancidosul.rs.gov.br/pg.php?area=PUBLICACOES&subarea=65&ano=0,confirmado,,,t1,t1,t0+t1+t3,"[t1] Páginas específicas para cada tipo e listam todos os anos, conforme as regras.",6 candidates (6 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Tupanciretã,https://www.tupancireta.rs.gov.br,https://www.tupancireta.rs.gov.br/portal/editais/1/3/0/0/0/41/0/0/0/data-realizacao-decrescente/0,confirmado,https://www.tupancireta.rs.gov.br/portal/editais/1/3/0/0/0/42/0/0/0/data-realizacao-decrescente/0,confirmado,,,t1,t1,t0+t1+t3,"[t1] URLs são páginas de índice dedicadas para concursos e processos seletivos, conforme menu e estrutura.",6 candidates (6 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Tupandi,https://www.tupandi.rs.gov.br/web,https://www.tupandi.rs.gov.br/web/concursos,confirmado,https://www.tupandi.rs.gov.br/web/processos-seletivos,confirmado,,,t2,t1,t0+t1+t3+t2,[t1] URL [1] é um índice geral para processos seletivos; nenhuma URL serve como índice canônico para concursos públicos. | [t2] URL 0 tem título mais específico para concursos; URL 2 é a única dedicada a processos seletivos.,8 candidates (7 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Tuparendi,https://www.tuparendi.rs.gov.br/site,https://www.tuparendi.rs.gov.br/site/concursos/,confirmado,https://www.tuparendi.rs.gov.br/site/concursos/,confirmado,,,t1,t1,t0+t1+t3,"[t1] É a única página índice encontrada, cobrindo concursos e seleções, e é a versão HTTPS.",190 candidates (190 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Turuçu,https://www.turucu.rs.gov.br,https://www.turucu.rs.gov.br/portal/editais,confirmado,https://www.turucu.rs.gov.br/portal/editais,confirmado,,,t1,t1,t0+t1+t3,"[t1] Página de editais geral, provável listagem combinada de concursos e PSS.",3 candidates (1 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Ubiretama,https://www.ubiretama.rs.gov.br/site,https://www.ubiretama.rs.gov.br/site/editais?pagina=1&tipo=1576&busca=,confirmado,https://www.ubiretama.rs.gov.br/site/editais?pagina=1&tipo=936&busca=,confirmado,,,t1,t1,t0+t1+t3,[t1] URLs são páginas de listagem filtradas por categoria específica para concursos e processos seletivos.,5 candidates (5 fetchable),2026-06-27T07:15:37.164146+00:00
RS,União Da Serra,https://www.uniaodaserra.rs.gov.br,https://www.uniaodaserra.rs.gov.br/portal-da-transparencia/concursos-publicos,confirmado,https://www.uniaodaserra.rs.gov.br/portal-da-transparencia/concursos-publicos,confirmado,,,t1,t1,t0+t1+t3,[t1] A URL é uma página de listagem combinada para concursos públicos e processos seletivos.,1 candidates (1 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Unistalda,https://www.unistalda.rs.gov.br,https://unistalda.rs.gov.br/editais/concursos-publicos/,confirmado,https://unistalda.rs.gov.br/editais/processos-seletivos/,confirmado,,,t1,t1,t0+t1+t3,"[t1] URLs [1] e [2] são páginas índice específicas e canônicas para concursos públicos e processos seletivos, respectivamente.",5 candidates (5 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Uruguaiana,https://www.uruguaiana.rs.gov.br,https://www.uruguaiana.rs.gov.br/portal/editais/1/3/0/0/0/41/0/0/0/data-realizacao-decrescente/0,confirmado,https://www.uruguaiana.rs.gov.br/portal/editais/1/3/0/0/0/42/0/0/0/data-realizacao-decrescente/0,confirmado,,,t1,t1,t0+t1+t3,"[t1] Páginas de categoria específicas para concursos e processos seletivos, conforme as regras.",5 candidates (5 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Vacaria,https://www.vacaria.rs.gov.br,https://www.vacaria.rs.gov.br/concurso,confirmado,https://www.vacaria.rs.gov.br/concurso,confirmado,https://www.vacaria.rs.gov.br/noticia/tudo-o-que-voce-precisa-saber-sobre-o-concurso-publico-que-acontecera-domingo,https://www.vacaria.rs.gov.br/legislacao/detalhe/3619/pselecao-publica-simplificada-para-contratacao-temporariap | https://www.vacaria.rs.gov.br/legislacao/detalhe/3620/pselecao-publica-simplificada-para-contratacao-temporariap | https://www.vacaria.rs.gov.br/legislacao/detalhe/3621/pselecao-publica-simplificada-para-contratacao-temporariap | https://www.vacaria.rs.gov.br/legislacao/detalhe/3622/pselecao-publica-simplificada-para-contratacao-temporariap | https://www.vacaria.rs.gov.br/noticia/prefeitura-abre-processo-seletivo-emergencial-para-contratacao-de-38-atendentes-de-creche,t4,t4,t0+t1+t3+t2+t2dir+t2dir+t4,"[t1] Todas as URLs são páginas de detalhe para editais individuais, não listagens ou índices. | [t2] A URL fornecida é uma notícia sobre um concurso específico, não uma página de listagem de vários editais. | [t2dir] A URL fornecida é uma notícia individual sobre um processo seletivo, não uma página de listagem de múltiplos editais. | [t4] Página índice geral de concursos, provável que inclua processos seletivos.","12 candidates (7 fetchable) | rev_humana(Chrome): indice oficial combinado verificado (Consulte os concursos publicos e processos seletivos; vazio mas estrutura correta), ascendido de probable->confirmado",2026-06-27T07:15:37.164146+00:00
